Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-01,16.914247512817383,18.289655685424805,10.91458225250244,10.997047424316406,14228215578,0,0
2022-05-01,10.995169639587402,12.239242553710938,5.636349201202393,7.594669818878174,15226758345,0,0
2022-06-01,7.594356060028076,9.51059913635254,5.362585067749023,6.252963066101074,18281001561,0,0
2022-07-01,6.259728908538818,8.182770729064941,5.797760963439941,7.666137218475342,13914051893,0,0
2022-08-01,7.66585111618042,9.443099975585938,6.233270168304443,6.630672931671143,12488335244,0,0
2022-09-01,6.630817890167236,8.487457275390625,6.493841171264648,7.581145763397217,15818513148,0,0
2022-10-01,7.580986976623535,8.273307800292969,6.466564178466797,7.861647129058838,11420141653,0,0
2022-11-01,7.861278057098389,9.370527267456056,5.579586982727051,7.680302143096924,15878188381,0,0
2022-12-01,7.680264949798584,7.776895999908447,5.413768768310547,5.568657875061035,6071066328,0,0
2023-01-01,5.568981170654297,6.235387802124023,5.517974853515625,6.072278022766113,1636809511,0,0
2023-01-11,6.159718036651611,6.1856842041015625,6.158787250518799,6.185559272766113,210921936,0,0
