Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-15,9386.03515625,9579.4306640625,8990.17578125,9303.6298828125,138300100692,0,0
2020-06-22,9300.9150390625,9680.3671875,8975.525390625,9143.58203125,125863637229,0,0
2020-06-29,9140.029296875,9309.7548828125,8977.015625,9073.9423828125,102779717630,0,0
2020-07-06,9072.849609375,9450.3359375,9058.6640625,9276.5,113994286210,0,0
2020-07-13,9277.205078125,9306.4052734375,9088.947265625,9185.8173828125,106299733734,0,0
2020-07-20,9187.220703125,10023.8076171875,9137.509765625,9905.1669921875,120174678243,0,0
2020-07-27,9905.2177734375,12034.14453125,9903.9697265625,11053.6142578125,188247005753,0,0
2020-08-03,11043.7685546875,11902.3359375,11012.4150390625,11675.7392578125,147527884833,0,0
2020-08-10,11662.2568359375,12150.994140625,11195.708984375,11892.8037109375,173916901671,0,0
2020-08-17,11895.658203125,12359.056640625,11448.8056640625,11664.84765625,161417688724,0,0
2020-08-24,11663.689453125,11807.6318359375,11185.94140625,11711.505859375,149742951013,0,0
2020-08-31,11713.306640625,12067.0810546875,9946.67578125,10280.3515625,221515306287,0,0
2020-09-07,10280.998046875,10578.837890625,9916.4931640625,10323.755859375,264126813725,0,0
2020-09-14,10328.734375,11134.0927734375,10266.0087890625,10938.271484375,210690462551,0,0
2020-09-21,10934.92578125,10988.3046875,10197.865234375,10775.26953125,263386919085,0,0
2020-09-28,10776.61328125,10945.34765625,10416.689453125,10669.5830078125,343112501609,0,0
2020-10-05,10676.529296875,11442.2109375,10528.890625,11384.181640625,256921249410,0,0
2020-10-12,11392.6357421875,11698.4677734375,11223.0126953125,11483.359375,162045277956,0,0
2020-10-19,11495.0380859375,13329.18359375,11408.2900390625,13031.173828125,210845277262,0,0
2020-10-26,13031.201171875,14028.2138671875,12822.3828125,13737.109375,240919962782,0,0
2020-11-02,13737.0322265625,15903.4375,13243.16015625,15479.5673828125,238108964192,0,0
2020-11-09,15479.595703125,16463.177734375,14865.529296875,15955.587890625,206407256877,0,0
2020-11-16,15955.5771484375,18936.62109375,15880.7060546875,18370.001953125,274506990351,0,0
2020-11-23,18370.017578125,19390.96484375,16351.03515625,18177.484375,301939363508,0,0
2020-11-30,18178.322265625,19845.974609375,18178.322265625,19345.12109375,253088772491,0,0
2020-12-07,19343.12890625,19411.828125,17619.533203125,19142.3828125,193678842258,0,0
2020-12-14,19144.4921875,24209.66015625,19012.708984375,23477.294921875,281723269352,0,0
2020-12-21,23474.455078125,28288.83984375,22159.3671875,26272.294921875,339132207025,0,0
2020-12-28,26280.822265625,34608.55859375,25987.298828125,32782.0234375,379626054545,0,0
2021-01-04,32810.94921875,41946.73828125,28722.755859375,38356.44140625,538834804975,0,0
2021-01-11,38346.53125,39966.40625,30549.599609375,35791.27734375,508900951412,0,0
2021-01-18,35792.23828125,37755.890625,28953.373046875,32289.37890625,423439379849,0,0
2021-01-25,32285.798828125,38406.26171875,29367.138671875,33114.359375,495037340009,0,0
2021-02-01,33114.578125,40846.546875,32384.228515625,38903.44140625,449918619842,0,0
2021-02-08,38886.828125,49487.640625,38076.32421875,48717.2890625,580021243858,0,0
2021-02-15,48696.53515625,58330.5703125,46347.4765625,57539.9453125,470533297170,0,0
2021-02-22,57532.73828125,57533.390625,43241.6171875,45137.76953125,766679775805,0,0
2021-03-01,45159.50390625,52535.13671875,45115.09375,51206.69140625,333113779409,0,0
2021-03-08,51174.1171875,61683.86328125,49506.0546875,59302.31640625,373838576722,0,0
2021-03-15,59267.4296875,60540.9921875,53555.02734375,57523.421875,393542542227,0,0
2021-03-22,57517.890625,58471.48046875,50856.5703125,55950.74609375,403128836645,0,0
2021-03-29,55947.8984375,60267.1875,55139.33984375,58758.5546875,408348561550,0,0
2021-04-05,58760.875,61276.6640625,55604.0234375,60204.96484375,406637390979,0,0
2021-04-12,60175.9453125,64863.09765625,52829.53515625,56216.18359375,508118943571,0,0
2021-04-19,56191.5859375,57520.0546875,47159.484375,49004.25390625,444719708699,0,0
2021-04-26,49077.79296875,58448.33984375,48852.796875,56631.078125,335231529997,0,0
2021-05-03,56620.2734375,59464.61328125,52969.0546875,58232.31640625,458766142208,0,0
2021-05-10,58250.87109375,59519.35546875,43963.3515625,46456.05859375,483967915938,0,0
2021-05-17,46415.8984375,46623.55859375,30681.49609375,34770.58203125,563629210102,0,0
2021-05-24,34700.36328125,40782.078125,33520.73828125,35678.12890625,350206489990,0,0
2021-05-31,35658.59375,39478.953125,34241.9453125,35862.37890625,248884892724,0,0
2021-06-07,35835.265625,39322.78125,31114.443359375,39097.859375,298428017340,0,0
2021-06-14,39016.96875,41295.26953125,33432.07421875,35698.296875,269949570053,0,0
2021-06-21,35641.14453125,35721.640625,28893.62109375,34649.64453125,305541799334,0,0
2021-06-28,34679.12109375,36542.109375,32770.6796875,35287.78125,231729218470,0,0
2021-07-05,35284.34375,35284.34375,32133.18359375,34240.1875,178445862441,0,0
2021-07-12,34254.015625,34592.15625,31100.673828125,31796.810546875,147501894180,0,0
2021-07-19,31800.01171875,35364.92578125,29360.955078125,35350.1875,156414750211,0,0
2021-07-26,35384.03125,42541.6796875,35287.3125,39974.89453125,237553113912,0,0
2021-08-02,39907.26171875,45282.3515625,37458.00390625,43798.1171875,226902699564,0,0
2021-08-09,43791.92578125,48098.68359375,42848.6875,47047.00390625,234268000892,0,0
2021-08-16,47019.9609375,49717.01953125,43998.31640625,49321.65234375,236289722726,0,0
2021-08-23,49291.67578125,50482.078125,46394.28125,48829.83203125,223947952688,0,0
2021-08-30,48834.8515625,51868.6796875,46562.4375,51753.41015625,256225023619,0,0
2021-09-06,51769.00390625,52853.765625,43285.20703125,46063.26953125,293311066613,0,0
2021-09-13,46057.21484375,48791.78125,43591.3203125,47260.21875,226141953163,0,0
2021-09-20,47261.40625,47328.19921875,39787.609375,43208.5390625,270099994433,0,0
2021-09-27,43234.18359375,49130.69140625,40829.66796875,48199.953125,223042115392,0,0
2021-10-04,48208.90625,56401.3046875,47045.00390625,54771.578125,261919545521,0,0
2021-10-11,54734.125,62757.12890625,54370.97265625,61553.6171875,277084548345,0,0
2021-10-18,61548.8046875,66930.390625,59643.34375,60930.8359375,257856648064,0,0
2021-10-25,60893.92578125,63729.32421875,58206.91796875,61318.95703125,256114057651,0,0
2021-11-01,61320.44921875,64242.79296875,59695.18359375,63326.98828125,227064607869,0,0
2021-11-08,63344.06640625,68789.625,62333.9140625,65466.83984375,259776276520,0,0
2021-11-15,65521.2890625,66281.5703125,55705.1796875,58730.4765625,253419951009,0,0
2021-11-22,58706.84765625,59367.96875,53569.765625,57248.45703125,243930001011,0,0
2021-11-29,57291.90625,59113.40234375,42874.6171875,49368.84765625,276690611812,0,0
2021-12-06,49413.48046875,51934.78125,46942.34765625,50098.3359375,208148497532,0,0
2021-12-13,50114.7421875,50205.0,45598.44140625,46707.015625,214770398202,0,0
2021-12-20,46707.0625,51814.02734375,45579.80859375,50809.515625,175052499792,0,0
2021-12-27,50802.609375,51956.328125,45819.953125,47345.21875,203998848909,0,0
2022-01-03,47343.54296875,47510.7265625,40672.27734375,41911.6015625,276182787152,0,0
2022-01-10,41910.23046875,44278.421875,39796.5703125,43113.87890625,199473804544,0,0
2022-01-17,43118.12109375,43413.0234375,34349.25,36276.8046875,196326044073,0,0
2022-01-24,36275.734375,38825.41015625,33184.05859375,37917.6015625,178727434896,0,0
2022-01-31,37920.28125,42500.78515625,36375.5390625,42412.43359375,143977109319,0,0
2022-02-07,42406.78125,45661.171875,41748.15625,42197.515625,176958095731,0,0
2022-02-14,42157.3984375,44667.21875,38112.8125,38431.37890625,144975794552,0,0
2022-02-21,38423.2109375,40005.34765625,34459.21875,37709.78515625,190469710084,0,0
2022-02-28,37706.0,45077.578125,37518.21484375,38419.984375,187557375751,0,0
2022-03-07,38429.3046875,42465.671875,37260.203125,37849.6640625,175966999156,0,0
2022-03-14,37846.31640625,42316.5546875,37680.734375,41247.82421875,184097042034,0,0
2022-03-21,41246.1328125,46827.546875,40668.04296875,46820.4921875,188591889758,0,0
2022-03-28,46821.8515625,48086.8359375,44403.140625,46453.56640625,223334181931,0,0
2022-04-04,46445.2734375,47106.140625,42021.20703125,42207.671875,188557001876,0,0
2022-04-11,42201.0390625,42424.58984375,39373.05859375,39716.953125,174652159709,0,0
2022-04-18,39721.203125,42893.58203125,38696.19140625,39469.29296875,184314843516,0,0
2022-04-25,39472.60546875,40713.890625,37585.7890625,38469.09375,216681007567,0,0
2022-05-02,38472.1875,39902.94921875,33878.96484375,34059.265625,239044762282,0,0
2022-05-09,34060.015625,34222.07421875,26350.490234375,31305.11328125,357800928090,0,0
2022-05-16,31304.375,31305.341796875,28708.955078125,30323.72265625,196429842104,0,0
2022-05-23,30309.396484375,30590.5859375,28261.90625,29445.95703125,212594819496,0,0
2022-05-30,29443.365234375,32249.86328125,29303.572265625,29906.662109375,203063587161,0,0
2022-06-06,29910.283203125,31693.291015625,26762.6484375,26762.6484375,215929645934,0,0
2022-06-13,26737.578125,26795.58984375,17708.623046875,20553.271484375,309685915250,0,0
2022-06-20,20553.37109375,21783.724609375,19689.169921875,21027.294921875,175909056122,0,0
2022-06-27,21028.23828125,21478.08984375,18729.65625,19297.076171875,157426002965,0,0
2022-07-04,19297.314453125,22314.94140625,19063.06640625,20860.44921875,206953871021,0,0
2022-07-11,20856.353515625,21600.640625,18999.953125,20779.34375,187297974219,0,0
2022-07-18,20781.912109375,24196.818359375,20781.912109375,22609.1640625,244312089708,0,0
2022-07-25,22607.15625,24572.580078125,20776.81640625,23336.896484375,223759636595,0,0
2022-08-01,23336.71875,23578.650390625,22485.701171875,23175.890625,166393135564,0,0
2022-08-08,23179.52734375,24974.9140625,22771.51953125,24319.333984375,195343016900,0,0
2022-08-15,24318.31640625,25135.58984375,20856.73046875,21534.12109375,208764012537,0,0
2022-08-22,21531.462890625,21804.908203125,19616.814453125,19616.814453125,223346042309,0,0
2022-08-29,19615.154296875,20542.64453125,19600.78515625,19986.712890625,208511390280,0,0
2022-09-05,19988.7890625,21770.552734375,18644.466796875,21769.255859375,259528892947,0,0
2022-09-12,21770.1484375,22673.8203125,19387.4921875,19419.505859375,261900187496,0,0
2022-09-19,19418.572265625,19674.630859375,18290.314453125,18802.09765625,252873598365,0,0
2022-09-26,18803.900390625,20338.455078125,18553.296875,19044.107421875,280290121527,0,0
2022-10-03,19044.068359375,20408.392578125,19025.2265625,19446.42578125,196809212801,0,0
2022-10-10,19446.416015625,19889.146484375,18319.822265625,19268.09375,197940078443,0,0
2022-10-17,19268.5625,19666.994140625,18770.970703125,19567.0078125,175664450104,0,0
2022-10-24,19567.76953125,20988.39453125,19206.32421875,20635.603515625,302335723765,0,0
2022-10-31,20633.6953125,21446.88671875,20086.240234375,20926.486328125,321270158405,0,0
2022-11-07,20924.62109375,21053.24609375,15682.6923828125,16353.365234375,471409252759,0,0
2022-11-14,16352.0283203125,17109.32421875,15872.94140625,16291.83203125,212305927001,0,0
2022-11-21,16291.2236328125,16771.474609375,15599.046875,16444.626953125,184366390569,0,0
2022-11-28,16440.22265625,17197.498046875,16054.5302734375,17130.486328125,156325682750,0,0
2022-12-05,17128.89453125,17378.15234375,16750.55859375,17104.193359375,129428712529,0,0
2022-12-12,17102.5,18318.53125,16584.701171875,16757.9765625,142170798266,0,0
2022-12-19,16759.041015625,17012.984375,16398.13671875,16841.986328125,107997970888,0,0
2022-12-26,16842.25,16920.123046875,16812.369140625,16919.8046875,11886957804,0,0
2022-12-27,16952.35546875,16959.845703125,16868.990234375,16876.466796875,12476899328,0,0
