Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-01,429.1240234375,459.8055725097656,377.767822265625,377.767822265625,55167230563,0,0
2022-05-01,377.7656555175781,412.4003601074219,216.3614959716797,320.485107421875,63775385603,0,0
2022-06-01,320.4720153808594,323.88507080078125,184.54005432128906,219.3000946044922,38608308080,0,0
2022-07-01,219.52899169921875,301.2096862792969,213.66563415527344,283.5794677734375,39049264274,0,0
2022-08-01,283.6294860839844,336.28369140625,272.80596923828125,279.23809814453125,38209345752,0,0
2022-09-01,279.2513427734375,299.1763000488281,257.18682861328125,284.1922912597656,25812104854,0,0
2022-10-01,284.2734069824219,336.7953186035156,257.9745178222656,326.3607177734375,24373827093,0,0
2022-11-01,326.2778625488281,388.71551513671875,250.6569366455078,300.7943420410156,42722804274,0,0
2022-12-01,300.7543640136719,301.47967529296875,221.00318908691406,245.7792205810547,21059914915,0,0
2023-01-02,244.3153076171875,247.70960998535156,241.69712829589844,247.29714965820312,351008768,0,0
