Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-15,118.21800231933594,118.43399810791016,117.74500274658205,118.21800231933594,0,0,0
2022-03-16,118.31199645996094,118.5009994506836,118.1719970703125,118.29199981689452,0,0,0
2022-03-17,118.89099884033205,118.9980010986328,118.4219970703125,118.87000274658205,0,0,0
2022-03-18,118.48500061035156,119.38899993896484,118.48500061035156,118.48600006103516,0,0,0
2022-03-21,119.26100158691406,119.29299926757812,119.0999984741211,119.26300048828124,0,0,0
2022-03-22,119.59400177001952,120.97599792480467,119.59400177001952,119.59400177001952,0,0,0
2022-03-23,121.26499938964844,121.29900360107422,120.62799835205078,121.33999633789062,0,0,0
2022-03-24,121.13800048828124,122.10299682617188,120.9800033569336,121.1269989013672,0,0,0
2022-03-25,122.3499984741211,122.3499984741211,121.21700286865234,122.34600067138672,0,0,0
2022-03-28,122.2699966430664,125.05500030517578,122.15899658203124,122.2699966430664,0,0,0
2022-03-29,123.66000366210938,124.20899963378906,122.05799865722656,123.66000366210938,0,0,0
2022-03-30,123.125,123.02300262451172,121.31600189208984,123.125,0,0,0
2022-03-31,122.02100372314452,122.41600036621094,121.29100036621094,122.02100372314452,0,0,0
2022-04-01,121.75599670410156,122.99700164794922,121.74299621582033,121.75599670410156,0,0,0
2022-04-04,122.61000061035156,122.9280014038086,122.28800201416016,122.61000061035156,0,0,0
2022-04-05,122.80899810791016,123.4990005493164,122.41999816894533,122.80899810791016,0,0,0
2022-04-06,123.65599822998048,124.04399871826172,123.58799743652344,123.65599822998048,0,0,0
2022-04-07,123.7229995727539,123.99500274658205,123.50800323486328,123.7229995727539,0,0,0
2022-04-08,124.09600067138672,124.6500015258789,123.68299865722656,124.09600067138672,0,0,0
2022-04-11,124.38500213623048,125.76100158691406,124.302001953125,124.38500213623048,0,0,0
2022-04-12,125.47200012207033,125.74299621582033,124.8730010986328,125.47200012207033,0,0,0
2022-04-13,125.41600036621094,126.2969970703125,125.37100219726562,125.41600036621094,0,0,0
2022-04-14,125.3769989013672,125.98799896240234,125.13099670410156,125.3769989013672,0,0,0
2022-04-15,126.1790008544922,126.6709976196289,126.06900024414062,126.1790008544922,0,0,0
2022-04-18,126.61799621582033,126.79000091552734,126.26300048828124,126.61799621582033,0,0,0
2022-04-19,127.0979995727539,128.86099243164062,127.03900146484376,127.0979995727539,0,0,0
2022-04-20,129.33299255371094,129.37399291992188,127.51100158691406,129.33299255371094,0,0,0
2022-04-21,128.01300048828125,128.6959991455078,127.8270034790039,128.01300048828125,0,0,0
2022-04-22,128.4080047607422,129.0590057373047,127.80699920654295,128.4080047607422,0,0,0
2022-04-25,128.60499572753906,128.82200622558594,127.5250015258789,128.60499572753906,0,0,0
2022-04-26,127.74400329589844,128.18800354003906,127.04399871826172,127.74400329589844,0,0,0
2022-04-27,127.26599884033205,128.5780029296875,127.25900268554688,127.26599884033205,0,0,0
2022-04-28,128.3939971923828,131.2209930419922,128.3679962158203,128.3939971923828,0,0,0
2022-04-29,130.81100463867188,130.80999755859375,129.4600067138672,130.81100463867188,0,0,0
2022-05-02,130.01100158691406,130.4709930419922,129.61599731445312,130.01100158691406,0,0,0
2022-05-03,130.11199951171875,130.27999877929688,129.718994140625,130.11199951171875,0,0,0
2022-05-04,130.11599731445312,130.197998046875,129.80299377441406,130.11599731445312,0,0,0
2022-05-05,129.22300720214844,130.4320068359375,128.77499389648438,129.22300720214844,0,0,0
2022-05-06,130.3300018310547,130.80499267578125,130.2209930419922,130.3300018310547,0,0,0
2022-05-09,130.74899291992188,131.3249969482422,130.14999389648438,130.74899291992188,0,0,0
2022-05-10,130.3769989013672,130.5279998779297,129.81500244140625,130.3769989013672,0,0,0
2022-05-11,130.3509979248047,130.7830047607422,129.61199951171875,130.3509979248047,0,0,0
2022-05-12,129.8350067138672,129.8979949951172,127.58499908447266,129.8350067138672,0,0,0
2022-05-13,128.58799743652344,129.43699645996094,128.36599731445312,128.58799743652344,0,0,0
2022-05-16,129.4320068359375,129.60400390625,128.70599365234375,129.4320068359375,0,0,0
2022-05-17,128.92300415039062,129.75,128.83999633789062,128.92300415039062,0,0,0
2022-05-18,129.45399475097656,129.43299865722656,128.1199951171875,129.45399475097656,0,0,0
2022-05-19,127.91400146484376,128.93800354003906,127.02899932861328,127.91400146484376,0,0,0
2022-05-20,127.83200073242188,128.28399658203125,127.53700256347656,127.83200073242188,0,0,0
2022-05-23,127.90299987792967,127.93299865722656,127.16699981689452,127.90299987792967,0,0,0
2022-05-24,127.84600067138672,128.0500030517578,126.39199829101562,127.84600067138672,0,0,0
2022-05-25,126.7689971923828,127.41500091552734,126.6750030517578,126.7689971923828,0,0,0
2022-05-26,127.1520004272461,127.55999755859376,126.56900024414062,127.1520004272461,0,0,0
2022-05-27,127.04499816894533,127.21099853515624,126.677001953125,127.04499816894533,0,0,0
2022-05-30,127.28500366210938,127.80599975585938,126.87000274658205,127.28500366210938,0,0,0
2022-05-31,127.78399658203124,128.8780059814453,127.65299987792967,127.78399658203124,0,0,0
2022-06-01,128.73599243164062,130.11599731445312,128.8000030517578,128.73599243164062,0,0,0
2022-06-02,130.1219940185547,130.18099975585938,129.52699279785156,130.1219940185547,0,0,0
2022-06-03,129.91799926757812,130.9709930419922,129.69500732421875,129.91799926757812,0,0,0
2022-06-06,130.70700073242188,131.67599487304688,130.47300720214844,130.70700073242188,0,0,0
2022-06-07,132.17599487304688,132.98800659179688,132.0970001220703,132.17599487304688,0,0,0
2022-06-08,132.8470001220703,134.43600463867188,132.73300170898438,132.8470001220703,0,0,0
2022-06-09,134.42999267578125,134.5540008544922,133.1909942626953,134.42999267578125,0,0,0
2022-06-10,134.41799926757812,134.38099670410156,133.38699340820312,134.41799926757812,0,0,0
2022-06-13,134.81399536132812,135.1580047607422,133.60899353027344,134.81399536132812,0,0,0
2022-06-14,134.22500610351562,134.96800231933594,133.89999389648438,134.22500610351562,0,0,0
2022-06-15,135.29400634765625,135.28500366210938,134.2969970703125,135.29400634765625,0,0,0
2022-06-16,134.11500549316406,134.6719970703125,131.5469970703125,134.11500549316406,0,0,0
2022-06-17,132.42100524902344,135.41200256347656,132.18699645996094,132.42100524902344,0,0,0
2022-06-20,135.2760009765625,135.41200256347656,134.5489959716797,135.2760009765625,0,0,0
2022-06-21,135.08700561523438,136.32899475097656,134.94500732421875,135.08700561523438,0,0,0
2022-06-22,136.2689971923828,136.59500122070312,135.75100708007812,136.2689971923828,0,0,0
2022-06-23,136.0240020751953,136.18099975585938,134.29400634765625,136.0240020751953,0,0,0
2022-06-24,134.83999633789062,135.27200317382812,134.3699951171875,134.83999633789062,0,0,0
2022-06-27,135.06199645996094,135.53900146484375,134.53500366210938,135.06199645996094,0,0,0
2022-06-28,135.43499755859375,136.30299377441406,135.12399291992188,135.43499755859375,0,0,0
2022-06-29,136.0469970703125,136.9969940185547,135.81100463867188,136.0469970703125,0,0,0
2022-06-30,136.58900451660156,136.7989959716797,135.68699645996094,136.58900451660156,0,0,0
2022-07-01,135.78599548339844,135.9770050048828,134.79600524902344,135.78599548339844,0,0,0
2022-07-04,135.04299926757812,135.77099609375,134.79800415039062,135.04299926757812,0,0,0
2022-07-05,135.83999633789062,136.34500122070312,135.55499267578125,135.83999633789062,0,0,0
2022-07-06,135.52099609375,135.96200561523438,134.97500610351562,135.52099609375,0,0,0
2022-07-07,135.96600341796875,136.20399475097656,135.57000732421875,135.96600341796875,0,0,0
2022-07-08,135.91299438476562,136.54400634765625,135.35699462890625,135.91299438476562,0,0,0
2022-07-11,136.30099487304688,137.7449951171875,136.27000427246094,136.30099487304688,0,0,0
2022-07-12,137.38800048828125,137.5019989013672,136.49600219726562,137.38800048828125,0,0,0
2022-07-13,136.7259979248047,137.85800170898438,136.7310028076172,136.7259979248047,0,0,0
2022-07-14,137.6280059814453,139.3769989013672,137.60499572753906,137.6280059814453,0,0,0
2022-07-15,138.9669952392578,139.07400512695312,138.4040069580078,138.9669952392578,0,0,0
2022-07-18,138.31399536132812,138.43699645996094,137.89599609375,138.31399536132812,0,0,0
2022-07-19,138.22900390625,138.38699340820312,137.38600158691406,138.22900390625,0,0,0
2022-07-20,138.1909942626953,138.36500549316406,137.91400146484375,138.1909942626953,0,0,0
2022-07-21,138.39500427246094,138.86700439453125,137.7220001220703,138.39500427246094,0,0,0
2022-07-22,137.09800720214844,137.93899536132812,135.5959930419922,137.09800720214844,0,0,0
2022-07-25,136.31199645996094,136.7830047607422,135.93600463867188,136.31199645996094,0,0,0
2022-07-26,136.43099975585938,136.83399963378906,136.29200744628906,136.43099975585938,0,0,0
2022-07-27,136.97000122070312,137.34300231933594,136.55099487304688,136.97000122070312,0,0,0
2022-07-28,136.11099243164062,136.41099548339844,134.35499572753906,136.11099243164062,0,0,0
2022-07-29,134.39700317382812,134.64999389648438,132.552001953125,134.39700317382812,0,0,0
2022-08-01,133.40699768066406,133.36500549316406,131.6219940185547,133.40699768066406,0,0,0
2022-08-02,131.57200622558594,132.36599731445312,130.42999267578125,131.57200622558594,0,0,0
2022-08-03,133.37899780273438,134.52999877929688,132.34100341796875,133.37899780273438,0,0,0
2022-08-04,133.96200561523438,134.38800048828125,133.07000732421875,133.96200561523438,0,0,0
2022-08-05,132.62100219726562,135.45599365234375,132.58999633789062,132.62100219726562,0,0,0
2022-08-08,135.0570068359375,135.51800537109375,134.3820037841797,135.0570068359375,0,0,0
2022-08-09,134.83999633789062,135.1699981689453,134.68600463867188,134.83999633789062,0,0,0
2022-08-10,135.18699645996094,135.2949981689453,132.06300354003906,135.18699645996094,0,0,0
2022-08-11,132.8300018310547,133.30499267578125,131.78599548339844,132.8300018310547,0,0,0
2022-08-12,132.99400329589844,133.86900329589844,132.9199981689453,132.99400329589844,0,0,0
2022-08-15,133.28799438476562,133.53599548339844,132.58399963378906,133.28799438476562,0,0,0
2022-08-16,133.14300537109375,134.6540069580078,132.9739990234375,133.14300537109375,0,0,0
2022-08-17,134.27699279785156,135.48899841308594,133.92300415039062,134.27699279785156,0,0,0
2022-08-18,134.94400024414062,135.40699768066406,134.6540069580078,134.94400024414062,0,0,0
2022-08-19,135.7949981689453,137.1999969482422,135.83399963378906,135.7949981689453,0,0,0
2022-08-22,137.04100036621094,137.64700317382812,136.73699951171875,137.04100036621094,0,0,0
2022-08-23,137.54600524902344,137.6929931640625,135.8820037841797,137.54600524902344,0,0,0
2022-08-24,136.73300170898438,137.22500610351562,136.1929931640625,136.73300170898438,0,0,0
2022-08-25,137.08099365234375,137.17999267578125,136.3260040283203,137.08099365234375,0,0,0
2022-08-26,136.56300354003906,137.43299865722656,136.36000061035156,136.56300354003906,0,0,0
2022-08-29,137.6300048828125,138.9949951171875,138.09800720214844,137.52000427246094,0,0,0
2022-08-30,138.5959930419922,139.05599975585938,138.05299377441406,138.5959930419922,0,0,0
2022-08-31,138.73399353027344,138.87600708007812,138.2760009765625,138.73399353027344,0,0,0
2022-09-01,139.29600524902344,140.21800231933594,139.08599853515625,139.29600524902344,0,0,0
2022-09-02,140.08099365234375,140.7949981689453,139.8780059814453,140.08099365234375,0,0,0
2022-09-05,140.48699951171875,140.64700317382812,140.12899780273438,140.48699951171875,0,0,0
2022-09-06,140.42999267578125,142.96800231933594,140.2519989013672,140.42999267578125,0,0,0
2022-09-07,143.1510009765625,144.98199462890625,142.97999572753906,143.1510009765625,0,0,0
2022-09-08,144.1280059814453,144.50399780273438,143.33799743652344,144.1280059814453,0,0,0
2022-09-09,143.8560028076172,143.94700622558594,141.50599670410156,143.8560028076172,0,0,0
2022-09-12,142.5959930419922,143.48599243164062,142.2570037841797,142.5959930419922,0,0,0
2022-09-13,142.5850067138672,144.677001953125,141.89599609375,142.5850067138672,0,0,0
2022-09-14,144.4040069580078,144.8260040283203,142.5570068359375,144.4040069580078,0,0,0
2022-09-15,142.92300415039062,143.79400634765625,142.9499969482422,142.92300415039062,0,0,0
2022-09-16,143.36500549316406,143.6719970703125,142.87100219726562,143.36500549316406,0,0,0
2022-09-19,142.76499938964844,143.63400268554688,142.6959991455078,142.76499938964844,0,0,0
2022-09-20,143.22300720214844,143.9010009765625,142.96200561523438,143.22300720214844,0,0,0
2022-09-21,143.6020050048828,144.18699645996094,143.3780059814453,143.6020050048828,0,0,0
2022-09-22,144.3159942626953,145.88299560546875,140.39700317382812,144.3159942626953,0,0,0
2022-09-23,142.27999877929688,143.31700134277344,141.78199768066406,142.27999877929688,0,0,0
2022-09-26,143.51100158691406,144.48599243164062,143.43800354003906,143.51100158691406,0,0,0
2022-09-27,144.45899963378906,144.83999633789062,144.08200073242188,144.45899963378906,0,0,0
2022-09-28,144.6909942626953,144.8179931640625,144.1479949951172,144.6909942626953,0,0,0
2022-09-29,144.3979949951172,144.78500366210938,144.2100067138672,144.3979949951172,0,0,0
2022-09-30,144.43099975585938,144.77999877929688,144.21400451660156,144.43099975585938,0,0,0
2022-10-03,144.8159942626953,145.2779998779297,144.16099548339844,144.8159942626953,0,0,0
2022-10-04,144.5189971923828,144.92100524902344,144.31900024414062,144.5189971923828,0,0,0
2022-10-05,143.78700256347656,144.843994140625,143.55599975585938,143.78700256347656,0,0,0
2022-10-06,144.44900512695312,145.13299560546875,144.38699340820312,144.44900512695312,0,0,0
2022-10-07,145.03900146484375,145.3260040283203,144.75999450683594,145.03900146484375,0,0,0
2022-10-10,145.48199462890625,145.8179931640625,145.23599243164062,145.48199462890625,0,0,0
2022-10-11,145.6739959716797,145.8459930419922,145.5050048828125,145.6739959716797,0,0,0
2022-10-12,145.8699951171875,146.96099853515625,145.87899780273438,145.8699951171875,0,0,0
2022-10-13,146.73699951171875,147.6009979248047,146.66299438476562,146.73699951171875,0,0,0
2022-10-14,147.29299926757812,148.49200439453125,147.11000061035156,147.29299926757812,0,0,0
2022-10-17,148.6320037841797,148.88999938964844,148.43099975585938,148.6320037841797,0,0,0
2022-10-18,148.9709930419922,149.28500366210938,148.6929931640625,148.9709930419922,0,0,0
2022-10-19,149.20899963378906,149.781005859375,149.12399291992188,149.20899963378906,0,0,0
2022-10-20,149.8209991455078,149.98899841308594,149.56700134277344,149.8209991455078,0,0,0
2022-10-21,150.17599487304688,151.93699645996094,146.32000732421875,150.17599487304688,0,0,0
2022-10-24,147.81900024414062,149.45199584960938,147.8090057373047,147.81900024414062,0,0,0
2022-10-25,148.88699340820312,148.99600219726562,147.55499267578125,148.88699340820312,0,0,0
2022-10-26,147.97999572753906,148.4029998779297,146.40899658203125,147.97999572753906,0,0,0
2022-10-27,146.13400268554688,146.86099243164062,145.156005859375,146.13400268554688,0,0,0
2022-10-28,146.2740020751953,147.84800720214844,146.0279998779297,146.2740020751953,0,0,0
2022-10-31,147.81199645996094,148.8419952392578,147.75,147.81199645996094,0,0,0
2022-11-01,148.73699951171875,148.8070068359375,146.99099731445312,148.73699951171875,0,0,0
2022-11-02,147.9149932861328,147.96499633789062,146.8520050048828,147.9149932861328,0,0,0
2022-11-03,147.89199829101562,148.4340057373047,147.11000061035156,147.89199829101562,0,0,0
2022-11-04,148.39300537109375,148.39300537109375,146.57899475097656,148.39300537109375,0,0,0
2022-11-07,146.84100341796875,147.55299377441406,146.11399841308594,146.84100341796875,0,0,0
2022-11-08,146.62399291992188,146.927001953125,145.31300354003906,146.62399291992188,0,0,0
2022-11-09,145.2949981689453,146.55799865722656,145.218994140625,145.2949981689453,0,0,0
2022-11-10,146.20899963378906,146.58200073242188,141.53799438476562,146.20899963378906,0,0,0
2022-11-11,141.73399353027344,142.46600341796875,138.88800048828125,141.73399353027344,0,0,0
2022-11-14,139.55299377441406,140.7689971923828,138.86900329589844,139.55299377441406,0,0,0
2022-11-15,140.11500549316406,140.58099365234375,137.8090057373047,140.11500549316406,0,0,0
2022-11-16,138.96499633789062,140.28500366210938,138.8939971923828,138.96499633789062,0,0,0
2022-11-17,139.32200622558594,140.71400451660156,138.906005859375,139.32200622558594,0,0,0
2022-11-18,140.41200256347656,140.47000122070312,139.64999389648438,140.41200256347656,0,0,0
2022-11-21,140.2530059814453,142.01800537109375,140.2030029296875,140.2530059814453,0,0,0
2022-11-22,142.09800720214844,142.23899841308594,141.08599853515625,142.09800720214844,0,0,0
2022-11-23,141.15499877929688,141.57400512695312,139.58700561523438,141.15499877929688,0,0,0
2022-11-24,139.2779998779297,139.48599243164062,138.09500122070312,139.2779998779297,0,0,0
2022-11-25,138.60299682617188,139.59100341796875,138.38900756835938,138.60299682617188,0,0,0
2022-11-28,139.30999755859375,139.4199981689453,137.51400756835938,139.10000610351562,0,0,0
2022-11-29,138.718994140625,139.3209991455078,137.88600158691406,138.718994140625,0,0,0
2022-11-30,138.7449951171875,139.88299560546875,138.33799743652344,138.7449951171875,0,0,0
2022-12-01,137.35899353027344,137.51600646972656,135.53900146484375,137.35899353027344,0,0,0
2022-12-02,135.14999389648438,135.9759979248047,133.67300415039062,135.14999389648438,0,0,0
2022-12-05,134.47500610351562,136.58099365234375,134.13400268554688,134.47500610351562,0,0,0
2022-12-06,136.65199279785156,137.41299438476562,136.00799560546875,136.65199279785156,0,0,0
2022-12-07,136.88600158691406,137.83799743652344,136.41799926757812,136.88600158691406,0,0,0
2022-12-08,136.38099670410156,137.2239990234375,136.29600524902344,136.38099670410156,0,0,0
2022-12-09,136.61399841308594,136.86599731445312,135.61199951171875,136.61399841308594,0,0,0
2022-12-12,136.71200561523438,137.6179962158203,136.63299560546875,136.71200561523438,0,0,0
2022-12-13,137.50399780273438,137.94200134277344,134.68800354003906,137.50399780273438,0,0,0
2022-12-14,135.58399963378906,135.6820068359375,134.68099975585938,135.58399963378906,0,0,0
2022-12-15,135.34800720214844,137.92100524902344,135.2830047607422,135.34800720214844,0,0,0
2022-12-16,137.75100708007812,137.75100708007812,136.41000366210938,137.75100708007812,0,0,0
2022-12-19,136.02999877929688,137.14999389648438,135.7729949951172,136.69000244140625,0,0,0
2022-12-20,136.9949951171875,137.45199584960938,131.01699829101562,136.9949951171875,0,0,0
2022-12-21,131.89199829101562,132.4759979248047,131.52200317382812,131.89199829101562,0,0,0
2022-12-22,132.3699951171875,132.68099975585938,131.65499877929688,132.3699951171875,0,0,0
2022-12-23,132.35699462890625,133.12100219726562,132.29100036621094,132.35699462890625,0,0,0
2022-12-26,132.77000427246094,133.23699951171875,132.3300018310547,132.7899932861328,0,0,0
2022-12-27,132.76400756835938,133.58700561523438,132.6479949951172,132.76400756835938,0,0,0
2022-12-28,133.48599243164062,134.39500427246094,133.41099548339844,133.48599243164062,0,0,0
2022-12-29,134.03399658203125,134.18800354003906,132.93600463867188,134.03399658203125,0,0,0
2022-12-30,132.91600036621094,132.91700744628906,131.54100036621094,132.91600036621094,0,0,0
2023-01-02,130.84500122070312,131.03500366210938,130.62100219726562,130.84500122070312,0,0,0
2023-01-03,130.79400634765625,131.1820068359375,129.53399658203125,130.79400634765625,0,0,0
2023-01-04,131.2480010986328,132.1699981689453,129.96400451660156,131.2480010986328,0,0,0
2023-01-05,132.24600219726562,133.99200439453125,131.72999572753906,132.24600219726562,0,0,0
2023-01-06,133.3070068359375,134.74099731445312,132.18699645996094,133.3070068359375,0,0,0
2023-01-09,131.86199951171875,132.64500427246094,131.32699584960938,131.86199951171875,0,0,0
2023-01-10,131.72900390625,132.46600341796875,131.43299865722656,131.72900390625,0,0,0
2023-01-11,132.18800354003906,132.28700256347656,132.0399932861328,132.24200439453125,0,0,0
